# widthsADWIN, reconstructionErrorTime, driftDecisions, driftLabels
403,0.412493437529,0,0
404,0.334482699633,0,0
405,0.366945326328,0,0
406,0.432671964169,0,0
407,0.373667746782,0,0
408,0.404105961323,0,0
409,0.373199671507,0,0
410,0.377630233765,0,0
411,0.346028566360,0,0
412,0.377993702888,0,0
413,0.387810558081,0,0
414,0.431820988655,0,0
415,0.404249459505,0,0
416,0.333567678928,0,0
417,0.413843780756,0,0
418,0.354341059923,0,0
419,0.419612616301,0,0
420,0.382147490978,0,0
421,0.410940885544,0,0
422,0.413686424494,0,0
423,0.359369218349,0,0
424,0.406549245119,0,0
425,0.421340793371,0,0
426,0.382087260485,0,0
427,0.432251989841,0,0
428,0.408644556999,0,0
429,0.393049150705,0,0
430,0.412777930498,0,0
431,0.406392037868,0,0
432,0.416663378477,0,0
433,0.378447413445,0,0
434,0.377028286457,0,0
435,0.378800719976,0,0
436,0.446317166090,0,0
437,0.397692292929,0,0
438,0.376091033220,0,0
439,0.403694748878,0,0
440,0.387468665838,0,0
441,0.335422843695,0,0
442,0.432372182608,0,0
443,0.398464679718,0,0
444,0.403458297253,0,0
445,0.371723383665,0,0
446,0.364478558302,0,0
447,0.374185472727,0,0
448,0.378204822540,0,0
449,0.434769153595,0,0
450,0.377879023552,0,0
451,0.356582015753,0,0
452,0.351782262325,0,0
453,0.364756435156,0,0
454,0.394457787275,0,0
455,0.427586108446,0,0
456,0.423366665840,0,0
457,0.444917351007,0,0
458,0.383503824472,0,0
459,0.379133641720,0,0
460,0.367225855589,0,0
461,0.406236171722,0,0
462,0.365797072649,0,0
463,0.387610077858,0,0
464,0.344277262688,0,0
465,0.360659301281,0,0
466,0.423632889986,0,0
467,0.383570462465,0,0
468,0.369847118855,0,0
469,0.438770473003,0,0
470,0.359424561262,0,0
471,0.450926274061,0,0
472,0.383825808764,0,0
473,0.440948724747,0,0
474,0.364193528891,0,0
475,0.367850869894,0,0
476,0.420219838619,0,0
477,0.370758503675,0,0
478,0.416675359011,0,0
479,0.402559012175,0,0
480,0.357143729925,0,0
481,0.345368057489,0,0
482,0.413109719753,0,0
483,0.430811822414,0,0
484,0.406639993191,0,0
485,0.505462348461,0,0
486,0.406941771507,0,0
487,0.350971847773,0,0
488,0.364543825388,0,0
489,0.431192457676,0,0
490,0.361261993647,0,0
491,0.408497720957,0,0
492,0.342992246151,0,0
493,0.411433011293,0,0
494,0.376097828150,0,0
495,0.383199334145,0,0
496,0.453637540340,0,0
497,0.390288680792,0,0
498,0.342582046986,0,0
499,0.390004783869,0,0
500,0.366134792566,0,0
501,0.388715952635,0,0
502,0.394709527493,0,0
503,0.382109105587,0,0
504,0.396784842014,0,0
505,0.389558047056,0,0
506,0.440259814262,0,0
507,0.400156289339,0,0
508,0.397518277168,0,0
509,0.373661845922,0,0
510,0.368391633034,0,0
511,0.394090086222,0,0
512,0.460683405399,0,0
513,0.330562889576,0,0
514,0.406709432602,0,0
515,0.399119377136,0,0
516,0.415827482939,0,0
517,0.419575810432,0,0
518,0.382918238640,0,0
519,0.341945409775,0,0
520,0.436933338642,0,0
521,0.350464820862,0,0
522,0.427347391844,0,0
523,0.419266492128,0,0
524,0.386914581060,0,0
525,0.369497179985,0,0
526,0.390715599060,0,0
527,0.431894093752,0,0
528,0.432326108217,0,0
529,0.396481156349,0,0
530,0.406324118376,0,0
531,0.408088028431,0,0
532,0.371373444796,0,0
533,0.426773607731,0,0
534,0.405718386173,0,0
535,0.342993229628,0,0
536,0.436164557934,0,0
537,0.383484810591,0,0
538,0.427300781012,0,0
539,0.352420508862,0,0
540,0.434700846672,0,0
541,0.400752127171,0,0
542,0.354169487953,0,0
543,0.373649746180,0,0
544,0.443506807089,0,0
545,0.428609281778,0,0
546,0.497582912445,0,0
547,0.384456038475,0,0
548,0.354922145605,0,0
549,0.404001235962,0,0
550,0.349101215601,0,0
551,0.362161219120,0,0
552,0.404516607523,0,0
553,0.393107146025,0,0
554,0.419594287872,0,0
555,0.371676206589,0,0
556,0.393981933594,0,0
557,0.395971566439,0,0
558,0.361839681864,0,0
559,0.377910315990,0,0
560,0.405325144529,0,0
561,0.393160134554,0,0
562,0.369897216558,0,0
563,0.341954231262,0,0
564,0.408241540194,0,0
565,0.413059473038,0,0
566,0.379270941019,0,0
567,0.406098753214,0,0
568,0.438887655735,0,0
569,0.385130733252,0,0
570,0.369498521090,0,0
571,0.393126785755,0,0
572,0.359732091427,0,0
573,0.401744574308,0,0
574,0.384880125523,0,0
575,0.365585416555,0,0
576,0.399233728647,0,0
577,0.330530166626,0,0
578,0.423664599657,0,0
579,0.405419826508,0,0
580,0.408591300249,0,0
581,0.450022161007,0,0
582,0.420852303505,0,0
583,0.397263288498,0,0
584,0.433615952730,0,0
585,0.378292262554,0,0
586,0.371483802795,0,0
587,0.394502043724,0,0
588,0.414985030890,0,0
589,0.394043296576,0,0
590,0.387092858553,0,0
591,0.407180994749,0,0
592,0.395414650440,0,0
593,0.401596426964,0,0
594,0.389420568943,0,0
595,0.411567151546,0,0
596,0.471093237400,0,0
597,0.376755684614,0,0
598,0.388036340475,0,0
599,0.378500461578,0,0
600,0.399403899908,0,0
601,0.430561333895,0,0
602,0.396958827972,0,0
603,0.350028663874,0,0
604,0.398617327213,0,0
605,0.397068768740,0,0
606,0.426803559065,0,0
607,0.397750645876,0,0
608,0.380021333694,0,0
609,0.441118001938,0,0
610,0.355905234814,0,0
611,0.419597834349,0,0
612,0.392787724733,0,0
613,0.314014136791,0,0
614,0.435746848583,0,0
615,0.404305487871,0,0
616,0.383308529854,0,0
617,0.349740743637,0,0
618,0.369371891022,0,0
619,0.399834066629,0,0
620,0.409495741129,0,0
621,0.422935664654,0,0
622,0.391075015068,0,0
623,0.431971281767,0,0
624,0.373312622309,0,0
625,0.333814233541,0,0
626,0.365593910217,0,0
627,0.422892481089,0,0
628,0.433161884546,0,0
629,0.418485820293,0,0
630,0.431825727224,0,0
631,0.441933542490,0,0
632,0.410891711712,0,0
633,0.413368970156,0,0
634,0.444298684597,0,0
635,0.383942186832,0,0
636,0.395310610533,0,0
637,0.381739646196,0,0
638,0.397117704153,0,0
639,0.424140751362,0,0
640,0.401255190372,0,0
641,0.354811251163,0,0
642,0.389732837677,0,0
643,0.375971257687,0,0
644,0.391747832298,0,0
645,0.352104425430,0,0
646,0.346900522709,0,0
647,0.368706315756,0,0
648,0.397791296244,0,0
649,0.342460453510,0,0
650,0.380390495062,0,0
651,0.448553025723,0,0
652,0.406549543142,0,0
653,0.404158860445,0,0
654,0.387696564198,0,0
655,0.390117079020,0,0
656,0.415091753006,0,0
657,0.383130401373,0,0
658,0.401616513729,0,0
659,0.399647176266,0,0
660,0.440002024174,0,0
661,0.405879855156,0,0
662,0.381866097450,0,0
663,0.430980712175,0,0
664,0.431130021811,0,0
665,0.356234639883,0,0
666,0.350948005915,0,0
667,0.372380644083,0,0
668,0.378376960754,0,0
669,0.405955731869,0,0
670,0.388230144978,0,0
671,0.308409273624,0,0
672,0.365486562252,0,0
673,0.424530476332,0,0
674,0.330371975899,0,0
675,0.385198950768,0,0
676,0.355806827545,0,0
677,0.459345370531,0,0
678,0.372798711061,0,0
679,0.393070518970,0,0
680,0.382500737906,0,0
681,0.431765764952,0,0
682,0.379993915558,0,0
683,0.350221961737,0,0
684,0.416953772306,0,0
685,0.365550041199,0,0
686,0.437905043364,0,0
687,0.390984356403,0,0
688,0.426370680332,0,0
689,0.364667028189,0,0
690,0.396464198828,0,0
691,0.405554622412,0,0
692,0.426397770643,0,0
693,0.385899782181,0,0
694,0.404340833426,0,0
695,0.350228071213,0,0
696,0.371429294348,0,0
697,0.409590572119,0,0
698,0.414208799601,0,0
699,0.411366134882,0,0
700,0.408195555210,0,0
701,0.362301200628,0,0
702,0.381513148546,0,0
703,0.412894278765,0,0
704,0.381714910269,0,0
705,0.434497833252,0,0
706,0.405296742916,0,0
707,0.374088436365,0,0
708,0.403309792280,0,0
709,0.394641548395,0,0
710,0.407058745623,0,0
711,0.378766655922,0,0
712,0.383284986019,0,0
713,0.414023309946,0,0
714,0.376831948757,0,0
715,0.376972645521,0,0
716,0.356462121010,0,0
717,0.397078841925,0,0
718,0.447689831257,0,0
719,0.435993850231,0,0
720,0.406665563583,0,0
721,0.421878308058,0,0
722,0.423855304718,0,0
723,0.425084054470,0,0
724,0.372542053461,0,0
725,0.387109369040,0,0
726,0.387165516615,0,0
727,0.425380498171,0,0
728,0.396862536669,0,0
729,0.393103718758,0,0
730,0.344811290503,0,0
731,0.419064760208,0,0
732,0.468957245350,0,0
733,0.405054271221,0,0
734,0.475807487965,0,0
735,0.455042392015,0,0
736,0.394294410944,0,0
737,0.378001719713,0,0
738,0.356258809566,0,0
739,0.401669740677,0,0
740,0.403812438250,0,0
741,0.382606774569,0,0
742,0.351773291826,0,0
743,0.445760697126,0,0
744,0.355699509382,0,0
745,0.462233930826,0,0
746,0.374385476112,0,0
747,0.379136979580,0,0
748,0.384739965200,0,0
749,0.418934911489,0,0
750,0.413883000612,0,0
751,0.418941676617,0,0
752,0.422299623489,0,0
753,0.381372034550,0,0
754,0.362565338612,0,0
755,0.361771434546,0,0
756,0.367389291525,0,0
757,0.413164079189,0,0
758,0.398405194283,0,0
759,0.427495479584,0,0
760,0.370976895094,0,0
761,0.407945871353,0,0
762,0.406305193901,0,0
763,0.389242231846,0,0
764,0.375148594379,0,0
765,0.387825608253,0,0
766,0.372638970613,0,0
767,0.415082693100,0,0
768,0.364744126797,0,0
769,0.428183883429,0,0
770,0.367493778467,0,0
771,0.375937908888,0,0
772,0.418219536543,0,0
773,0.468025952578,0,0
774,0.403257310390,0,0
775,0.412026524544,0,0
776,0.389357417822,0,0
777,0.413791239262,0,0
778,0.339152604342,0,0
779,0.413394123316,0,0
780,0.419690191746,0,0
781,0.341732978821,0,0
782,0.363071411848,0,0
783,0.385294348001,0,0
784,0.391524970531,0,0
785,0.370790064335,0,0
786,0.401179015636,0,0
787,0.363179057837,0,0
788,0.387029230595,0,0
789,0.402193486691,0,0
790,0.379905313253,0,0
791,0.376798897982,0,0
792,0.375606328249,0,0
793,0.370070636272,0,0
794,0.406384468079,0,0
795,0.415245294571,0,0
796,0.423968732357,0,0
797,0.408660143614,0,0
798,0.385050028563,0,0
799,0.339964151382,0,0
800,0.373665213585,0,0
801,0.355502277613,0,0
802,0.360433608294,0,0
803,0.377421677113,0,0
804,0.368002057076,0,0
805,0.452148228884,0,0
806,0.376084655523,0,0
807,0.376512736082,0,0
808,0.391372740269,0,0
809,0.400981128216,0,0
810,0.409838974476,0,0
811,0.376535624266,0,0
812,0.325126349926,0,0
813,0.356841713190,0,0
814,0.400064080954,0,0
815,0.429127454758,0,0
816,0.362045407295,0,0
817,0.384688466787,0,0
818,0.408208459616,0,0
819,0.377734512091,0,0
820,0.431009083986,0,0
821,0.372122824192,0,0
822,0.370748102665,0,0
823,0.394958257675,0,0
824,0.359713405371,0,0
825,0.362810254097,0,0
826,0.391547918320,0,0
827,0.390270560980,0,0
828,0.447445571423,0,0
829,0.402007728815,0,0
830,0.437279075384,0,0
831,0.434183329344,0,0
832,0.389492422342,0,0
833,0.449319094419,0,0
834,0.367829233408,0,0
835,0.401410073042,0,0
836,0.378383874893,0,0
837,0.370153993368,0,0
838,0.423860967159,0,0
839,0.382936716080,0,0
840,0.388754278421,0,0
841,0.358388423920,0,0
842,0.334906578064,0,0
843,0.376121610403,0,0
844,0.397368848324,0,0
845,0.395472139120,0,0
846,0.366502344608,0,0
847,0.336099833250,0,0
848,0.458007246256,0,0
849,0.361399412155,0,0
850,0.378456383944,0,0
851,0.377294629812,0,0
852,0.422700583935,0,0
853,0.414927542210,0,0
854,0.412780761719,0,0
855,0.417491436005,0,0
856,0.391552865505,0,0
857,0.436015844345,0,0
858,0.422456175089,0,0
859,0.317065954208,0,0
860,0.397400766611,0,0
861,0.377318084240,0,0
862,0.391140043736,0,0
863,0.405469387770,0,0
864,0.421352535486,0,0
865,0.344757586718,0,0
866,0.362586975098,0,0
867,0.377209782600,0,0
868,0.387581408024,0,0
869,0.419622063637,0,0
870,0.447222650051,0,0
871,0.381854325533,0,0
872,0.361555546522,0,0
873,0.399007469416,0,0
874,0.402487516403,0,0
875,0.380166471004,0,0
876,0.360411763191,0,0
877,0.411194145679,0,0
878,0.459889829159,0,0
879,0.426280528307,0,0
880,0.411311537027,0,0
881,0.409661233425,0,0
882,0.439320951700,0,0
883,0.380954444408,0,0
884,0.378826797009,0,0
885,0.416159838438,0,0
886,0.378441035748,0,0
887,0.417465507984,0,0
888,0.431246250868,0,0
889,0.457328826189,0,0
890,0.383584618568,0,0
891,0.338510036469,0,0
892,0.379634857178,0,0
893,0.396802544594,0,0
894,0.413412481546,0,0
895,0.367633253336,0,0
896,0.367959797382,0,0
897,0.380225181580,0,0
898,0.399887889624,0,0
899,0.425377696753,0,0
900,0.347662001848,0,0
901,0.315660715103,0,0
902,0.409486353397,0,0
903,0.419078201056,0,0
904,0.373707681894,0,0
905,0.405572831631,0,0
906,0.403474658728,0,0
907,0.414560437202,0,0
908,0.381870001554,0,0
909,0.391808897257,0,0
910,0.359056353569,0,0
911,0.343977600336,0,0
912,0.401127457619,0,0
913,0.370071977377,0,0
914,0.379799127579,0,0
915,0.379376709461,0,0
916,0.412781357765,0,0
917,0.376489192247,0,0
918,0.379600942135,0,0
919,0.402763634920,0,0
920,0.398204773664,0,0
921,0.391711413860,0,0
922,0.402240633965,0,0
923,0.384291857481,0,0
924,0.371223211288,0,0
925,0.427355885506,0,0
926,0.437455028296,0,0
927,0.401504456997,0,0
928,0.357567548752,0,0
929,0.413562655449,0,0
930,0.461572617292,0,0
931,0.334388941526,0,0
932,0.422437816858,0,0
933,0.430216401815,0,0
934,0.402315855026,0,0
935,0.406006544828,0,0
936,0.336238890886,0,0
937,0.415220558643,0,0
938,0.398195564747,0,0
939,0.387499511242,0,0
940,0.423259973526,0,0
941,0.378294140100,0,0
942,0.346890449524,0,0
943,0.394977152348,0,0
944,0.389397472143,0,0
945,0.410454064608,0,0
946,0.384310573339,0,0
947,0.381712883711,0,0
948,0.390092521906,0,0
949,0.444919347763,0,0
950,0.408437281847,0,0
951,0.379896372557,0,0
952,0.353458732367,0,0
953,0.384051620960,0,0
954,0.393726557493,0,0
955,0.435325354338,0,0
956,0.437444329262,0,0
957,0.388340890408,0,0
958,0.402526140213,0,0
959,0.376573085785,0,0
960,0.357725739479,0,0
961,0.388246834278,0,0
962,0.421549677849,0,0
963,0.408050864935,0,0
964,0.387309789658,0,0
965,0.399814814329,0,0
966,0.367134571075,0,0
967,0.326354324818,0,0
968,0.423511087894,0,0
969,0.410752475262,0,0
970,0.408373832703,0,0
971,0.348056137562,0,0
972,0.383254408836,0,0
973,0.406766951084,0,0
974,0.378457009792,0,0
975,0.369095057249,0,0
976,0.381955653429,0,0
977,0.374102026224,0,0
978,0.369668900967,0,0
979,0.388450175524,0,0
980,0.390323549509,0,0
981,0.386231988668,0,0
982,0.433295249939,0,0
983,0.399094790220,0,0
984,0.341860681772,0,0
985,0.402129828930,0,0
986,0.392186224461,0,0
987,0.386414468288,0,0
988,0.395454704762,0,0
989,0.370154201984,0,0
990,0.403186261654,0,0
991,0.458891689777,0,0
992,0.451997607946,0,0
993,0.345567256212,0,0
994,0.366204291582,0,0
995,0.377711862326,0,0
996,0.359627991915,0,0
997,0.414768099785,0,0
998,0.398317277431,0,0
999,0.411852777004,0,0
1000,0.381457477808,0,0
1001,3.303646326065,0,1
1002,3.320198774338,0,0
1003,3.176806449890,0,0
1004,3.053215980530,0,0
1005,3.223098278046,0,0
1006,3.353914976120,0,0
1007,3.155537366867,0,0
1008,3.299240112305,0,0
1009,3.376704454422,0,0
1010,3.246484994888,0,0
1011,3.310939311981,0,0
1012,2.974390506744,0,0
1013,3.291525125504,0,0
1014,3.349699735641,0,0
1015,3.243888854980,0,0
1016,3.197055101395,0,0
1017,3.341716289520,0,0
1018,3.100996255875,0,0
1019,3.323295116425,0,0
1020,3.289688110352,0,0
1021,3.049627304077,0,0
1022,3.330554008484,0,0
1023,3.145933628082,0,0
0,3.285012722015,1,0
1,0.605312645435,0,0
2,0.896815836430,0,0
3,0.922812342644,0,0
4,0.756555497646,0,0
5,0.760473430157,0,0
6,0.692236125469,0,0
7,0.830136656761,0,0
8,0.695892572403,0,0
9,0.794348835945,0,0
10,0.656852781773,0,0
11,0.842929780483,0,0
12,0.837592840195,0,0
13,0.830634772778,0,0
14,0.714350640774,0,0
15,0.979495882988,0,0
16,0.801878213882,0,0
17,0.746694803238,0,0
18,0.829732954502,0,0
19,0.730633080006,0,0
20,0.762987136841,0,0
21,0.860304474831,0,0
22,0.737260282040,0,0
23,0.771473646164,0,0
24,0.779871046543,0,0
25,1.040159463882,0,0
26,0.814307987690,0,0
27,0.696220934391,0,0
28,0.956476926804,0,0
29,0.830726623535,0,0
30,0.741804301739,0,0
31,0.761455714703,0,0
32,0.726280629635,0,0
33,0.776457071304,0,0
34,0.808465898037,0,0
35,0.799042940140,0,0
36,0.878489732742,0,0
37,0.816765427589,0,0
38,0.815397143364,0,0
39,0.889815092087,0,0
40,0.743233442307,0,0
41,0.819870591164,0,0
42,0.903737425804,0,0
43,1.003951430321,0,0
