# widthsADWIN, reconstructionErrorTime, driftDecisions
671,0.421857118607,0
672,0.407672196627,0
673,0.417702734470,0
674,0.394673973322,0
675,0.348486274481,0
676,0.401634842157,0
677,0.435590296984,0
678,0.434880763292,0
679,0.399885773659,0
680,0.426342070103,0
681,0.374023944139,0
682,0.436972200871,0
683,0.419060826302,0
684,0.398114085197,0
685,0.413309454918,0
686,0.421111941338,0
687,0.409610897303,0
688,0.424459010363,0
689,0.427902281284,0
690,0.396912693977,0
691,0.371438026428,0
692,0.496165990829,0
693,0.445005595684,0
694,0.427424430847,0
695,0.390277147293,0
696,0.433109343052,0
697,0.401294916868,0
698,0.415355414152,0
699,0.388468682766,0
700,0.385861635208,0
701,0.456034898758,0
702,0.434421807528,0
703,0.405752569437,0
704,0.455835074186,0
705,0.397666722536,0
706,0.379408001900,0
707,0.451042443514,0
708,0.423068225384,0
709,0.351524770260,0
710,0.356365978718,0
711,0.404476910830,0
712,0.407173126936,0
713,0.423754662275,0
714,0.339017689228,0
715,0.374660670757,0
716,0.430789649487,0
717,0.388207614422,0
718,0.426417469978,0
719,0.359935969114,0
720,0.346447259188,0
721,0.377369403839,0
722,0.408567935228,0
723,0.430790722370,0
724,0.396686226130,0
725,0.443430483341,0
726,0.438251137733,0
727,0.415560334921,0
728,0.392485231161,0
729,0.436532557011,0
730,0.407323598862,0
731,0.379568517208,0
732,0.381106376648,0
733,0.371518671513,0
734,0.460794299841,0
735,0.450757354498,0
736,0.394953370094,0
737,0.476912289858,0
738,0.426360398531,0
739,0.385603874922,0
740,0.428444951773,0
741,0.431124508381,0
742,0.351441115141,0
743,0.446655929089,0
744,0.379230499268,0
745,0.404946357012,0
746,0.394470632076,0
747,0.451384931803,0
748,0.465426146984,0
749,0.459541171789,0
750,0.408179491758,0
751,0.414388418198,0
752,0.431054711342,0
753,0.412303835154,0
754,0.465483069420,0
755,0.384527176619,0
756,0.450406879187,0
757,0.445437073708,0
758,0.356665968895,0
759,0.476147651672,0
760,0.397760868073,0
761,0.391927689314,0
762,0.426703065634,0
763,0.406235635281,0
764,0.481908500195,0
765,0.403546035290,0
766,0.363626778126,0
767,0.362764447927,0
768,0.377889454365,0
769,0.468096315861,0
770,0.462005466223,0
771,0.417573094368,0
772,0.465597987175,0
773,0.412762731314,0
774,0.463431805372,0
775,0.390291869640,0
776,0.421774327755,0
777,0.404858380556,0
778,0.401818454266,0
779,0.413264602423,0
780,0.395535767078,0
781,0.464477777481,0
782,0.386937171221,0
783,0.378969907761,0
784,0.363152921200,0
785,0.359140038490,0
786,0.395531594753,0
787,0.372090220451,0
788,0.462615311146,0
789,0.358895659447,0
790,0.349442213774,0
791,0.424986153841,0
792,0.396653383970,0
793,0.451946407557,0
794,0.390841722488,0
795,0.456479400396,0
796,0.469248741865,0
797,0.434551656246,0
798,0.435983389616,0
799,0.429884493351,0
800,0.420956015587,0
801,0.359592825174,0
802,0.363847702742,0
803,0.385127276182,0
804,0.376951724291,0
805,0.392756253481,0
806,0.385688811541,0
807,0.399291217327,0
808,0.352077156305,0
809,0.446658700705,0
810,0.455887138844,0
811,0.386844187975,0
812,0.396899998188,0
813,0.448081523180,0
814,0.396318227053,0
815,0.394931048155,0
816,0.436046630144,0
817,0.427463054657,0
818,0.339820533991,0
819,0.443778097630,0
820,0.482314318419,0
821,0.450243741274,0
822,0.405197679996,0
823,0.451288402081,0
824,0.411269515753,0
825,0.402309298515,0
826,0.429247081280,0
827,0.410711258650,0
828,0.369230508804,0
829,0.379902482033,0
830,0.390761554241,0
831,0.417926549911,0
832,0.386824131012,0
833,0.398472458124,0
834,0.422600150108,0
835,0.475575804710,0
836,0.404328733683,0
837,0.399284899235,0
838,0.465182900429,0
839,0.427596628666,0
840,0.410848945379,0
841,0.420479387045,0
842,0.375918745995,0
843,0.462402582169,0
844,0.387336432934,0
845,0.406962901354,0
846,0.389577209949,0
847,0.435469537973,0
848,0.400062948465,0
849,0.354974120855,0
850,0.394036024809,0
851,0.394335508347,0
852,0.413242757320,0
853,0.407980084419,0
854,0.420329421759,0
855,0.454584658146,0
856,0.421959608793,0
857,0.332809567451,0
858,0.405342966318,0
859,0.401686847210,0
860,0.392157196999,0
